ticker,edate,etime,beforedate,afterdate
SF,2007-11-05,BMO,2007-11-02,2007-11-05
SF,2008-02-12,BMO,2008-02-11,2008-02-12
SF,2008-05-12,BMO,2008-05-09,2008-05-12
SF,2008-08-11,BMO,2008-08-08,2008-08-11
SF,2008-11-03,BMO,2008-10-31,2008-11-03
SF,2009-02-12,BMO,2009-02-11,2009-02-12
SF,2009-05-11,AMC,2009-05-11,2009-05-12
SF,2009-08-10,AMC,2009-08-10,2009-08-11
SF,2009-11-09,BMO,2009-11-06,2009-11-09
SF,2010-02-09,BMO,2010-02-08,2010-02-09
SF,2010-04-29,AMC,2010-04-29,2010-04-30
SF,2010-08-09,AMC,2010-08-09,2010-08-10
SF,2010-11-09,BMO,2010-11-08,2010-11-09
SF,2011-02-15,BMO,2011-02-14,2011-02-15
SF,2011-05-09,AMC,2011-05-09,2011-05-10
SF,2011-08-08,AMC,2011-08-08,2011-08-09
SF,2011-11-09,AMC,2011-11-09,2011-11-10
SF,2012-02-15,AMC,2012-02-15,2012-02-16
SF,2012-05-09,AMC,2012-05-09,2012-05-10
SF,2012-08-08,AMC,2012-08-08,2012-08-09
SF,2012-11-05,BMO,2012-11-02,2012-11-05
SF,2013-02-25,AMC,2013-02-25,2013-02-26
SF,2013-05-09,AMC,2013-05-09,2013-05-10
SF,2013-08-08,AMC,2013-08-08,2013-08-09
SF,2013-11-07,AMC,2013-11-07,2013-11-08
SF,2014-02-24,AMC,2014-02-24,2014-02-25
SF,2014-05-08,AMC,2014-05-08,2014-05-09
SF,2014-08-06,BMO,2014-08-05,2014-08-06
SF,2014-11-06,AMC,2014-11-06,2014-11-07
SF,2015-02-23,AMC,2015-02-23,2015-02-24
SF,2015-05-11,AMC,2015-05-11,2015-05-12
SF,2015-08-10,AMC,2015-08-10,2015-08-11
SF,2015-11-04,AMC,2015-11-04,2015-11-05
SF,2016-02-23,AMC,2016-02-23,2016-02-24
SF,2016-05-09,AMC,2016-05-09,2016-05-10
SF,2016-08-02,AMC,2016-08-02,2016-08-03
SF,2016-11-02,AMC,2016-11-02,2016-11-03
SF,2017-01-31,BMO,2017-01-30,2017-01-31
SF,2017-05-01,AMC,2017-05-01,2017-05-02
SF,2017-07-31,BMO,2017-07-28,2017-07-31
SF,2017-10-30,AMC,2017-10-30,2017-10-31
SF,2018-01-30,BMO,2018-01-29,2018-01-30
SF,2018-04-30,AMC,2018-04-30,2018-05-01
SF,2018-07-30,AMC,2018-07-30,2018-07-31
SF,2018-10-30,AMC,2018-10-30,2018-10-31
SF,2019-02-01,BMO,2019-01-31,2019-02-01
SF,2019-04-30,BMO,2019-04-29,2019-04-30
SF,2019-07-30,BMO,2019-07-29,2019-07-30
SF,2019-10-30,BMO,2019-10-29,2019-10-30
SF,2020-01-30,BMO,2020-01-29,2020-01-30
SF,2020-04-30,BMO,2020-04-29,2020-04-30
SF,2020-07-29,BMO,2020-07-28,2020-07-29
SF,2020-10-27,BMO,2020-10-26,2020-10-27
SF,2021-01-29,BMO,2021-01-28,2021-01-29
SF,2021-04-27,BMO,2021-04-26,2021-04-27
SF,2021-07-28,BMO,2021-07-27,2021-07-28
SF,2021-10-27,BMO,2021-10-26,2021-10-27
SF,2022-01-26,BMO,2022-01-25,2022-01-26
SFIX,2017-12-20,BMO,2017-12-19,2017-12-20
SFIX,2018-03-12,AMC,2018-03-12,2018-03-13
SFIX,2018-06-07,AMC,2018-06-07,2018-06-08
SFIX,2018-10-01,AMC,2018-10-01,2018-10-02
SFIX,2018-12-10,AMC,2018-12-10,2018-12-11
SFIX,2019-03-11,AMC,2019-03-11,2019-03-12
SFIX,2019-06-05,AMC,2019-06-05,2019-06-06
SFIX,2019-10-01,AMC,2019-10-01,2019-10-02
SFIX,2019-12-09,AMC,2019-12-09,2019-12-10
SFIX,2020-03-09,AMC,2020-03-09,2020-03-10
SFIX,2020-06-08,AMC,2020-06-08,2020-06-09
SFIX,2020-09-22,AMC,2020-09-22,2020-09-23
SFIX,2020-12-07,AMC,2020-12-07,2020-12-08
SFIX,2021-03-08,BMO,2021-03-05,2021-03-08
SFIX,2021-06-07,AMC,2021-06-07,2021-06-08
SFIX,2021-09-21,BMO,2021-09-20,2021-09-21
SFIX,2021-12-07,BMO,2021-12-06,2021-12-07
SFIX,2022-03-08,AMC,2022-03-07,2022-03-08
SFL,2004-08-19,BMO,2004-08-18,2004-08-19
SFL,2004-11-15,BMO,2004-11-12,2004-11-15
SFL,2005-02-23,BMO,2005-02-22,2005-02-23
SFL,2005-08-24,BMO,2005-08-23,2005-08-24
SFL,2005-11-14,BMO,2005-11-11,2005-11-14
SFL,2006-02-17,BMO,2006-02-16,2006-02-17
SFL,2006-05-26,BMO,2006-05-25,2006-05-26
SFL,2006-08-22,BMO,2006-08-21,2006-08-22
SFL,2006-11-28,BMO,2006-11-27,2006-11-28
SFL,2007-02-27,BMO,2007-02-26,2007-02-27
SFL,2007-05-30,BMO,2007-05-29,2007-05-30
SFL,2007-08-22,BMO,2007-08-21,2007-08-22
SFL,2007-11-15,BMO,2007-11-14,2007-11-15
SFL,2008-02-14,BMO,2008-02-13,2008-02-14
SFL,2008-05-22,BMO,2008-05-21,2008-05-22
SFL,2008-08-21,BMO,2008-08-20,2008-08-21
SFL,2009-02-26,BMO,2009-02-25,2009-02-26
SFL,2009-05-14,BMO,2009-05-13,2009-05-14
SFL,2009-08-20,BMO,2009-08-19,2009-08-20
SFL,2010-02-26,BMO,2010-02-25,2010-02-26
SFL,2010-05-20,BMO,2010-05-19,2010-05-20
SFL,2010-08-26,BMO,2010-08-25,2010-08-26
SFL,2010-11-23,BMO,2010-11-22,2010-11-23
SFL,2011-02-18,BMO,2011-02-17,2011-02-18
SFL,2011-05-23,BMO,2011-05-20,2011-05-23
SFL,2011-08-25,BMO,2011-08-24,2011-08-25
SFL,2011-11-23,BMO,2011-11-22,2011-11-23
SFL,2012-02-17,BMO,2012-02-16,2012-02-17
SFL,2012-05-24,BMO,2012-05-23,2012-05-24
SFL,2012-08-28,BMO,2012-08-27,2012-08-28
SFL,2012-11-29,BMO,2012-11-28,2012-11-29
SFL,2013-02-25,BMO,2013-02-22,2013-02-25
SFL,2013-05-30,BMO,2013-05-29,2013-05-30
SFL,2013-08-28,BMO,2013-08-27,2013-08-28
SFL,2013-11-27,BMO,2013-11-26,2013-11-27
SFL,2014-02-28,BMO,2014-02-27,2014-02-28
SFL,2014-08-28,BMO,2014-08-27,2014-08-28
SFL,2014-11-25,BMO,2014-11-24,2014-11-25
SFL,2015-02-26,BMO,2015-02-25,2015-02-26
SFL,2015-05-29,AMC,2015-05-29,2015-06-01
SFL,2015-08-26,BMO,2015-08-25,2015-08-26
SFL,2015-11-24,BMO,2015-11-23,2015-11-24
SFL,2016-02-29,BMO,2016-02-26,2016-02-29
SFL,2016-08-31,BMO,2016-08-30,2016-08-31
SFL,2016-11-29,BMO,2016-11-28,2016-11-29
SFL,2017-02-28,BMO,2017-02-27,2017-02-28
SFL,2017-11-22,BMO,2017-11-21,2017-11-22
SFL,2018-02-27,BMO,2018-02-26,2018-02-27
SFL,2018-05-31,BMO,2018-05-30,2018-05-31
SFL,2018-08-22,BMO,2018-08-21,2018-08-22
SFL,2018-11-20,BMO,2018-11-19,2018-11-20
SFL,2019-03-04,BMO,2019-03-01,2019-03-04
SFL,2019-05-21,BMO,2019-05-20,2019-05-21
SFL,2019-08-20,BMO,2019-08-19,2019-08-20
SFL,2019-11-21,BMO,2019-11-20,2019-11-21
SFL,2020-02-24,BMO,2020-02-21,2020-02-24
SFL,2020-05-20,BMO,2020-05-19,2020-05-20
SFL,2020-08-18,BMO,2020-08-17,2020-08-18
SFL,2020-11-12,BMO,2020-11-11,2020-11-12
SFL,2021-02-17,BMO,2021-02-16,2021-02-17
SFL,2021-05-12,BMO,2021-05-11,2021-05-12
SFL,2021-05-13,BMO,2021-05-12,2021-05-13
SFL,2021-08-19,BMO,2021-08-18,2021-08-19
SFL,2021-11-10,BMO,2021-11-09,2021-11-10
SFL,2022-02-16,BMO,2022-02-15,2022-02-16
SFM,2013-11-07,AMC,2013-11-07,2013-11-08
SFM,2014-02-27,AMC,2014-02-27,2014-02-28
SFM,2014-05-07,AMC,2014-05-07,2014-05-08
SFM,2014-08-07,AMC,2014-08-07,2014-08-08
SFM,2014-11-06,AMC,2014-11-06,2014-11-07
SFM,2015-02-25,AMC,2015-02-25,2015-02-26
SFM,2015-05-07,AMC,2015-05-07,2015-05-08
SFM,2015-08-06,AMC,2015-08-06,2015-08-07
SFM,2015-11-05,BMO,2015-11-04,2015-11-05
SFM,2016-02-25,AMC,2016-02-25,2016-02-26
SFM,2016-05-05,BMO,2016-05-04,2016-05-05
SFM,2016-08-04,AMC,2016-08-04,2016-08-05
SFM,2016-11-03,BMO,2016-11-02,2016-11-03
SFM,2017-02-23,BMO,2017-02-22,2017-02-23
SFM,2017-05-04,BMO,2017-05-03,2017-05-04
SFM,2017-08-03,BMO,2017-08-02,2017-08-03
SFM,2017-11-02,BMO,2017-11-01,2017-11-02
SFM,2018-02-22,BMO,2018-02-21,2018-02-22
SFM,2018-05-03,BMO,2018-05-02,2018-05-03
SFM,2018-08-02,BMO,2018-08-01,2018-08-02
SFM,2018-11-01,BMO,2018-10-31,2018-11-01
SFM,2019-02-21,BMO,2019-02-20,2019-02-21
SFM,2019-05-02,BMO,2019-05-01,2019-05-02
SFM,2019-08-01,BMO,2019-07-31,2019-08-01
SFM,2019-10-30,AMC,2019-10-30,2019-10-31
SFM,2020-02-20,AMC,2020-02-20,2020-02-21
SFM,2020-05-05,AMC,2020-05-05,2020-05-06
SFM,2020-07-29,AMC,2020-07-29,2020-07-30
SFM,2020-10-28,AMC,2020-10-28,2020-10-29
SFM,2021-02-25,AMC,2021-02-25,2021-02-26
SFM,2021-05-06,AMC,2021-05-06,2021-05-07
SFM,2021-08-05,AMC,2021-08-05,2021-08-06
SFM,2021-11-04,AMC,2021-11-04,2021-11-05
SFM,2022-02-24,AMC,2022-02-24,2022-02-25
SFM,2022-05-04,AMC,2022-05-04,2022-05-05
SFT,2020-03-25,BMO,2020-03-24,2020-03-25
SFT,2020-05-14,BMO,2020-05-13,2020-05-14
SFT,2020-08-13,BMO,2020-08-12,2020-08-13
SFT,2020-11-12,AMC,2020-11-12,2020-11-13
SFT,2021-03-08,AMC,2021-03-08,2021-03-09
SFT,2021-05-12,AMC,2021-05-12,2021-05-13
SFT,2021-08-10,AMC,2021-08-10,2021-08-11
SFT,2021-11-11,AMC,2021-11-11,2021-11-12
SG,2022-03-03,BMO,2022-03-02,2022-03-03
SG,2022-05-05,AMC,2022-05-05,2022-05-06
SGBX,2017-08-09,AMC,2017-08-09,2017-08-10
SGBX,2017-11-08,BMO,2017-11-07,2017-11-08
SGBX,2018-03-01,BMO,2018-02-28,2018-03-01
SGBX,2018-05-09,AMC,2018-05-09,2018-05-10
SGBX,2018-08-14,AMC,2018-08-14,2018-08-15
SGBX,2018-11-14,AMC,2018-11-14,2018-11-15
SGBX,2019-03-28,AMC,2019-03-28,2019-03-29
SGBX,2019-05-13,AMC,2019-05-13,2019-05-14
SGBX,2019-08-14,AMC,2019-08-14,2019-08-15
SGBX,2019-11-14,BMO,2019-11-13,2019-11-14
SGBX,2020-03-30,AMC,2020-03-30,2020-03-31
SGBX,2020-05-14,AMC,2020-05-14,2020-05-15
SGBX,2020-08-13,AMC,2020-08-13,2020-08-14
SGBX,2021-04-15,AMC,2021-04-15,2021-04-16
SGBX,2021-05-17,AMC,2021-05-17,2021-05-18
SGBX,2021-05-20,AMC,2021-05-20,2021-05-21
SGBX,2021-08-16,AMC,2021-08-16,2021-08-17
SGBX,2021-11-15,AMC,2021-11-15,2021-11-16
SGEN,2002-04-25,BMO,2002-04-24,2002-04-25
SGEN,2002-07-23,BMO,2002-07-22,2002-07-23
SGEN,2002-10-22,BMO,2002-10-21,2002-10-22
SGEN,2003-01-30,BMO,2003-01-29,2003-01-30
SGEN,2003-04-22,BMO,2003-04-21,2003-04-22
SGEN,2003-07-29,BMO,2003-07-28,2003-07-29
SGEN,2003-10-28,BMO,2003-10-27,2003-10-28
SGEN,2004-02-03,BMO,2004-02-02,2004-02-03
SGEN,2004-04-27,BMO,2004-04-26,2004-04-27
SGEN,2004-07-27,BMO,2004-07-26,2004-07-27
SGEN,2004-10-26,BMO,2004-10-25,2004-10-26
SGEN,2005-02-08,BMO,2005-02-07,2005-02-08
SGEN,2005-04-26,BMO,2005-04-25,2005-04-26
SGEN,2005-07-26,BMO,2005-07-25,2005-07-26
SGEN,2005-10-25,BMO,2005-10-24,2005-10-25
SGEN,2006-02-07,BMO,2006-02-06,2006-02-07
SGEN,2006-04-25,BMO,2006-04-24,2006-04-25
SGEN,2006-07-25,BMO,2006-07-24,2006-07-25
SGEN,2006-10-24,BMO,2006-10-23,2006-10-24
SGEN,2007-02-06,BMO,2007-02-05,2007-02-06
SGEN,2007-04-24,BMO,2007-04-23,2007-04-24
SGEN,2007-07-25,BMO,2007-07-24,2007-07-25
SGEN,2007-10-23,BMO,2007-10-22,2007-10-23
SGEN,2008-02-07,BMO,2008-02-06,2008-02-07
SGEN,2008-04-24,BMO,2008-04-23,2008-04-24
SGEN,2008-07-22,BMO,2008-07-21,2008-07-22
SGEN,2008-10-23,BMO,2008-10-22,2008-10-23
SGEN,2009-02-05,BMO,2009-02-04,2009-02-05
SGEN,2009-04-23,BMO,2009-04-22,2009-04-23
SGEN,2009-07-23,AMC,2009-07-23,2009-07-24
SGEN,2009-10-22,AMC,2009-10-22,2009-10-23
SGEN,2010-02-09,AMC,2010-02-09,2010-02-10
SGEN,2010-04-27,AMC,2010-04-27,2010-04-28
SGEN,2010-07-27,AMC,2010-07-27,2010-07-28
SGEN,2010-11-01,AMC,2010-11-01,2010-11-02
SGEN,2011-02-08,AMC,2011-02-08,2011-02-09
SGEN,2011-05-05,AMC,2011-05-05,2011-05-06
SGEN,2011-08-04,AMC,2011-08-04,2011-08-05
SGEN,2011-11-03,AMC,2011-11-03,2011-11-04
SGEN,2012-02-13,AMC,2012-02-13,2012-02-14
SGEN,2012-05-08,AMC,2012-05-08,2012-05-09
SGEN,2012-08-08,BMO,2012-08-07,2012-08-08
SGEN,2012-11-07,AMC,2012-11-07,2012-11-08
SGEN,2013-02-12,AMC,2013-02-12,2013-02-13
SGEN,2013-05-07,AMC,2013-05-07,2013-05-08
SGEN,2013-07-31,AMC,2013-07-31,2013-08-01
SGEN,2013-11-05,AMC,2013-11-05,2013-11-06
SGEN,2014-02-11,AMC,2014-02-11,2014-02-12
SGEN,2014-05-01,AMC,2014-05-01,2014-05-02
SGEN,2014-07-31,AMC,2014-07-31,2014-08-01
SGEN,2014-10-30,AMC,2014-10-30,2014-10-31
SGEN,2015-02-10,AMC,2015-02-10,2015-02-11
SGEN,2015-04-30,AMC,2015-04-30,2015-05-01
SGEN,2015-07-30,AMC,2015-07-30,2015-07-31
SGEN,2015-10-29,AMC,2015-10-29,2015-10-30
SGEN,2016-02-09,AMC,2016-02-09,2016-02-10
SGEN,2016-04-28,AMC,2016-04-28,2016-04-29
SGEN,2016-07-26,AMC,2016-07-26,2016-07-27
SGEN,2016-10-27,AMC,2016-10-27,2016-10-28
SGEN,2017-02-09,AMC,2017-02-09,2017-02-10
SGEN,2017-04-27,AMC,2017-04-27,2017-04-28
SGEN,2017-07-27,AMC,2017-07-27,2017-07-28
SGEN,2017-10-26,AMC,2017-10-26,2017-10-27
SGEN,2018-02-06,AMC,2018-02-06,2018-02-07
SGEN,2018-04-26,AMC,2018-04-26,2018-04-27
SGEN,2018-07-26,AMC,2018-07-26,2018-07-27
SGEN,2018-10-25,AMC,2018-10-25,2018-10-26
SGEN,2019-02-07,AMC,2019-02-07,2019-02-08
SGEN,2019-04-25,AMC,2019-04-25,2019-04-26
SGEN,2019-07-16,AMC,2019-07-16,2019-07-17
SGEN,2019-10-29,AMC,2019-10-29,2019-10-30
SGEN,2020-02-06,AMC,2020-02-06,2020-02-07
SGEN,2020-04-30,AMC,2020-04-30,2020-05-01
SGEN,2020-07-30,AMC,2020-07-30,2020-07-31
SGEN,2020-10-29,AMC,2020-10-29,2020-10-30
SGEN,2021-02-11,AMC,2021-02-11,2021-02-12
SGEN,2021-04-29,AMC,2021-04-29,2021-04-30
SGEN,2021-07-29,AMC,2021-07-29,2021-07-30
SGEN,2021-10-28,AMC,2021-10-28,2021-10-29
SGEN,2022-02-09,AMC,2022-02-09,2022-02-10
SGFY,2021-03-08,BMO,2021-03-05,2021-03-08
SGFY,2021-05-11,AMC,2021-05-11,2021-05-12
SGFY,2021-08-10,AMC,2021-08-10,2021-08-11
SGFY,2021-11-09,AMC,2021-11-09,2021-11-10
SGFY,2022-03-02,AMC,2022-03-02,2022-03-03
SGH,2022-04-05,AMC,2022-04-05,2022-04-06
SGLY,2022-02-14,BMO,2022-02-11,2022-02-14
SGMO,2002-07-24,BMO,2002-07-23,2002-07-24
SGMO,2002-10-30,BMO,2002-10-29,2002-10-30
SGMO,2003-02-05,BMO,2003-02-04,2003-02-05
SGMO,2003-04-29,BMO,2003-04-28,2003-04-29
SGMO,2003-07-28,BMO,2003-07-25,2003-07-28
SGMO,2003-10-28,BMO,2003-10-27,2003-10-28
SGMO,2004-02-11,BMO,2004-02-10,2004-02-11
SGMO,2004-04-29,BMO,2004-04-28,2004-04-29
SGMO,2004-07-21,BMO,2004-07-20,2004-07-21
SGMO,2004-11-03,BMO,2004-11-02,2004-11-03
SGMO,2005-02-16,BMO,2005-02-15,2005-02-16
SGMO,2005-04-28,BMO,2005-04-27,2005-04-28
SGMO,2005-07-19,BMO,2005-07-18,2005-07-19
SGMO,2005-10-27,BMO,2005-10-26,2005-10-27
SGMO,2006-02-09,BMO,2006-02-08,2006-02-09
SGMO,2006-05-01,BMO,2006-04-28,2006-05-01
SGMO,2006-07-25,BMO,2006-07-24,2006-07-25
SGMO,2006-10-30,BMO,2006-10-27,2006-10-30
SGMO,2007-02-08,BMO,2007-02-07,2007-02-08
SGMO,2007-05-01,BMO,2007-04-30,2007-05-01
SGMO,2007-07-24,BMO,2007-07-23,2007-07-24
SGMO,2007-10-24,BMO,2007-10-23,2007-10-24
SGMO,2008-02-05,BMO,2008-02-04,2008-02-05
SGMO,2008-04-30,BMO,2008-04-29,2008-04-30
SGMO,2008-07-23,BMO,2008-07-22,2008-07-23
SGMO,2008-10-29,BMO,2008-10-28,2008-10-29
SGMO,2009-02-04,BMO,2009-02-03,2009-02-04
SGMO,2009-04-29,BMO,2009-04-28,2009-04-29
SGMO,2009-07-29,AMC,2009-07-29,2009-07-30
SGMO,2009-11-04,AMC,2009-11-04,2009-11-05
SGMO,2010-02-03,AMC,2010-02-03,2010-02-04
SGMO,2010-05-03,AMC,2010-05-03,2010-05-04
SGMO,2010-07-28,AMC,2010-07-28,2010-07-29
SGMO,2010-10-27,AMC,2010-10-27,2010-10-28
SGMO,2011-02-02,AMC,2011-02-02,2011-02-03
SGMO,2011-04-26,AMC,2011-04-26,2011-04-27
SGMO,2011-07-27,AMC,2011-07-27,2011-07-28
SGMO,2011-10-25,AMC,2011-10-25,2011-10-26
SGMO,2012-02-08,AMC,2012-02-08,2012-02-09
SGMO,2012-05-02,AMC,2012-05-02,2012-05-03
SGMO,2012-07-25,AMC,2012-07-25,2012-07-26
SGMO,2012-10-24,AMC,2012-10-24,2012-10-25
SGMO,2013-02-06,AMC,2013-02-06,2013-02-07
SGMO,2013-05-08,AMC,2013-05-08,2013-05-09
SGMO,2013-07-24,AMC,2013-07-24,2013-07-25
SGMO,2013-10-23,AMC,2013-10-23,2013-10-24
SGMO,2014-02-11,AMC,2014-02-11,2014-02-12
SGMO,2014-05-06,AMC,2014-05-06,2014-05-07
SGMO,2014-07-23,AMC,2014-07-23,2014-07-24
SGMO,2014-10-22,AMC,2014-10-22,2014-10-23
SGMO,2015-02-10,AMC,2015-02-10,2015-02-11
SGMO,2015-04-22,AMC,2015-04-22,2015-04-23
SGMO,2015-08-05,AMC,2015-08-05,2015-08-06
SGMO,2015-10-28,AMC,2015-10-28,2015-10-29
SGMO,2016-02-09,AMC,2016-02-09,2016-02-10
SGMO,2016-05-02,AMC,2016-05-02,2016-05-03
SGMO,2016-08-03,AMC,2016-08-03,2016-08-04
SGMO,2016-10-26,AMC,2016-10-26,2016-10-27
SGMO,2017-02-28,BMO,2017-02-27,2017-02-28
SGMO,2017-05-10,AMC,2017-05-10,2017-05-11
SGMO,2017-08-09,AMC,2017-08-09,2017-08-10
SGMO,2017-11-09,AMC,2017-11-09,2017-11-10
SGMO,2018-02-22,BMO,2018-02-21,2018-02-22
SGMO,2018-05-08,BMO,2018-05-07,2018-05-08
SGMO,2018-08-08,AMC,2018-08-08,2018-08-09
SGMO,2018-11-08,AMC,2018-11-08,2018-11-09
SGMO,2019-02-28,AMC,2019-02-28,2019-03-01
SGMO,2019-05-08,AMC,2019-05-08,2019-05-09
SGMO,2019-08-07,AMC,2019-08-07,2019-08-08
SGMO,2019-11-06,AMC,2019-11-06,2019-11-07
SGMO,2020-02-28,BMO,2020-02-27,2020-02-28
SGMO,2020-05-11,AMC,2020-05-11,2020-05-12
SGMO,2020-08-05,AMC,2020-08-05,2020-08-06
SGMO,2020-11-04,AMC,2020-11-04,2020-11-05
SGMO,2021-02-24,AMC,2021-02-24,2021-02-25
SGMO,2021-05-04,AMC,2021-05-04,2021-05-05
SGMO,2021-08-05,AMC,2021-08-05,2021-08-06
SGMO,2021-11-04,AMC,2021-11-04,2021-11-05
SGMO,2022-02-24,AMC,2022-02-24,2022-02-25
SGMS,2002-04-22,BMO,2002-04-19,2002-04-22
SGMS,2002-07-29,BMO,2002-07-26,2002-07-29
SGMS,2002-10-29,BMO,2002-10-28,2002-10-29
SGMS,2003-02-28,BMO,2003-02-27,2003-02-28
SGMS,2003-04-24,BMO,2003-04-23,2003-04-24
SGMS,2003-07-24,BMO,2003-07-23,2003-07-24
SGMS,2003-10-29,BMO,2003-10-28,2003-10-29
SGMS,2004-02-26,BMO,2004-02-25,2004-02-26
SGMS,2004-04-22,BMO,2004-04-21,2004-04-22
SGMS,2004-07-28,BMO,2004-07-27,2004-07-28
SGMS,2004-11-01,BMO,2004-10-29,2004-11-01
SGMS,2005-02-23,BMO,2005-02-22,2005-02-23
SGMS,2005-05-05,BMO,2005-05-04,2005-05-05
SGMS,2005-07-28,BMO,2005-07-27,2005-07-28
SGMS,2005-11-03,BMO,2005-11-02,2005-11-03
SGMS,2006-02-28,BMO,2006-02-27,2006-02-28
SGMS,2006-05-03,BMO,2006-05-02,2006-05-03
SGMS,2006-08-02,BMO,2006-08-01,2006-08-02
SGMS,2006-11-02,BMO,2006-11-01,2006-11-02
SGMS,2007-03-01,BMO,2007-02-28,2007-03-01
SGMS,2007-05-03,BMO,2007-05-02,2007-05-03
SGMS,2007-08-02,BMO,2007-08-01,2007-08-02
SGMS,2007-11-01,BMO,2007-10-31,2007-11-01
SGMS,2008-02-28,BMO,2008-02-27,2008-02-28
SGMS,2008-05-08,BMO,2008-05-07,2008-05-08
SGMS,2008-07-31,BMO,2008-07-30,2008-07-31
SGMS,2008-10-30,BMO,2008-10-29,2008-10-30
SGMS,2009-02-26,BMO,2009-02-25,2009-02-26
SGMS,2009-05-07,AMC,2009-05-07,2009-05-08
SGMS,2009-07-30,AMC,2009-07-30,2009-07-31
SGMS,2009-10-26,AMC,2009-10-26,2009-10-27
SGMS,2010-03-01,BMO,2010-02-26,2010-03-01
SGMS,2010-05-06,AMC,2010-05-06,2010-05-07
SGMS,2010-08-05,AMC,2010-08-05,2010-08-06
SGMS,2010-10-28,AMC,2010-10-28,2010-10-29
SGMS,2011-03-01,AMC,2011-03-01,2011-03-02
SGMS,2011-05-10,AMC,2011-05-10,2011-05-11
SGMS,2011-08-09,BMO,2011-08-08,2011-08-09
SGMS,2011-11-02,AMC,2011-11-02,2011-11-03
SGMS,2012-02-28,AMC,2012-02-28,2012-02-29
SGMS,2012-05-09,AMC,2012-05-09,2012-05-10
SGMS,2012-08-06,AMC,2012-08-06,2012-08-07
SGMS,2012-11-06,AMC,2012-11-06,2012-11-07
SGMS,2013-03-11,AMC,2013-03-11,2013-03-12
SGMS,2013-05-07,AMC,2013-05-07,2013-05-08
SGMS,2013-08-08,BMO,2013-08-07,2013-08-08
SGMS,2013-11-07,AMC,2013-11-07,2013-11-08
SGMS,2014-03-12,AMC,2014-03-12,2014-03-13
SGMS,2014-05-08,AMC,2014-05-08,2014-05-09
SGMS,2014-08-05,AMC,2014-08-05,2014-08-06
SGMS,2014-10-30,AMC,2014-10-30,2014-10-31
SGMS,2015-03-11,AMC,2015-03-11,2015-03-12
SGMS,2015-05-07,AMC,2015-05-07,2015-05-08
SGMS,2015-08-03,AMC,2015-08-03,2015-08-04
SGMS,2015-11-09,AMC,2015-11-09,2015-11-10
SGMS,2016-02-25,AMC,2016-02-25,2016-02-26
SGMS,2016-05-05,AMC,2016-05-05,2016-05-06
SGMS,2016-08-05,BMO,2016-08-04,2016-08-05
SGMS,2016-11-03,BMO,2016-11-02,2016-11-03
SGMS,2017-03-02,AMC,2017-03-02,2017-03-03
SGMS,2017-04-27,AMC,2017-04-27,2017-04-28
SGMS,2017-07-24,BMO,2017-07-21,2017-07-24
SGMS,2017-11-01,AMC,2017-11-01,2017-11-02
SGMS,2018-02-28,AMC,2018-02-28,2018-03-01
SGMS,2018-05-02,AMC,2018-05-02,2018-05-03
SGMS,2018-08-01,AMC,2018-08-01,2018-08-02
SGMS,2018-11-08,BMO,2018-11-07,2018-11-08
SGMS,2019-02-21,BMO,2019-02-20,2019-02-21
SGMS,2019-05-07,AMC,2019-05-07,2019-05-08
SGMS,2019-08-01,AMC,2019-08-01,2019-08-02
SGMS,2019-11-07,AMC,2019-11-07,2019-11-08
SGMS,2020-02-18,AMC,2020-02-18,2020-02-19
SGMS,2020-05-11,BMO,2020-05-08,2020-05-11
SGMS,2020-07-23,AMC,2020-07-23,2020-07-24
SGMS,2020-11-04,AMC,2020-11-04,2020-11-05
SGMS,2021-03-01,AMC,2021-03-01,2021-03-02
SGMS,2021-05-10,BMO,2021-05-07,2021-05-10
SGMS,2021-08-09,BMO,2021-08-06,2021-08-09
SGMS,2021-11-09,BMO,2021-11-08,2021-11-09
SGMS,2022-03-01,BMO,2022-02-28,2022-03-01
SGRY,2015-11-12,AMC,2015-11-12,2015-11-13
SGRY,2016-03-10,AMC,2016-03-10,2016-03-11
SGRY,2016-05-05,AMC,2016-05-05,2016-05-06
SGRY,2016-08-09,AMC,2016-08-09,2016-08-10
SGRY,2016-11-09,AMC,2016-11-09,2016-11-10
SGRY,2017-03-09,AMC,2017-03-09,2017-03-10
SGRY,2017-05-09,AMC,2017-05-09,2017-05-10
SGRY,2017-08-08,AMC,2017-08-08,2017-08-09
SGRY,2017-11-08,AMC,2017-11-08,2017-11-09
SGRY,2018-03-01,BMO,2018-02-28,2018-03-01
SGRY,2018-05-09,BMO,2018-05-08,2018-05-09
SGRY,2018-08-09,BMO,2018-08-08,2018-08-09
SGRY,2018-11-07,BMO,2018-11-06,2018-11-07
SGRY,2019-03-13,BMO,2019-03-12,2019-03-13
SGRY,2019-05-08,BMO,2019-05-07,2019-05-08
SGRY,2019-08-07,BMO,2019-08-06,2019-08-07
SGRY,2019-11-05,BMO,2019-11-04,2019-11-05
SGRY,2020-03-05,BMO,2020-03-04,2020-03-05
SGRY,2020-05-11,AMC,2020-05-11,2020-05-12
SGRY,2020-08-05,BMO,2020-08-04,2020-08-05
SGRY,2020-11-04,BMO,2020-11-03,2020-11-04
SGRY,2021-05-05,BMO,2021-05-04,2021-05-05
SGRY,2021-08-04,BMO,2021-08-03,2021-08-04
